EVENT_NAME,PATHOGEN,REFERENCE,DATE_LOW,DATE_HIGH,DATE_REPORT,DATE_TYPE,SPATIAL_RESOLUTION,AL0_CODE,AL0_NAME,AL1_CODE,AL1_NAME,AL2_NAME,AL3_NAME,LOCALITY_NAME,LOCATION_TYPE,CONFIRM_STATUS,OUTCOME,CUMULATIVE_FLAG,VALUE
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,TOTAL,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-LN,Liaoning,,,,Clinical care sought,CONFIRMED,CASE,FALSE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-LN,Liaoning,,,,Clinical care sought,CONFIRMED,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-LN,Liaoning,,,,Clinical care sought,TOTAL,CASE,FALSE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-LN,Liaoning,,,,Clinical care sought,TOTAL,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-NX,Ningxia,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-NX,Ningxia,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-NX,Ningxia,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-NX,Ningxia,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,TOTAL,CASE,TRUE,8
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,CONFIRMED,CASE,TRUE,16
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,TOTAL,CASE,TRUE,16
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SN,Shaanxi,,,,Clinical care sought,CONFIRMED,CASE,FALSE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SN,Shaanxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SN,Shaanxi,,,,Clinical care sought,TOTAL,CASE,FALSE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SN,Shaanxi,,,,Clinical care sought,TOTAL,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SX,Shanxi,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SX,Shanxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SX,Shanxi,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-SX,Shanxi,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-ZJ,Zhejiang,,,,Clinical care sought,CONFIRMED,CASE,TRUE,27
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL1,CN,China,CN-ZJ,Zhejiang,,,,Clinical care sought,TOTAL,CASE,TRUE,27
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-26,Report,AL1,JP,Japan,JP-12,Chiba,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-26,Report,AL1,JP,Japan,JP-12,Chiba,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Report,AL1,JP,Japan,JP-13,Tokyo,,,,Report,CONFIRMED,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Report,AL1,JP,Japan,JP-13,Tokyo,,,,Report,TOTAL,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Report,AL1,JP,Japan,JP-14,Kanagawa,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Report,AL1,JP,Japan,JP-14,Kanagawa,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-26,Symptom onset,AL1,JP,Japan,JP-23,Aichi,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-26,Symptom onset,AL1,JP,Japan,JP-23,Aichi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-26,Symptom onset,AL1,JP,Japan,JP-23,Aichi,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-26,Symptom onset,AL1,JP,Japan,JP-23,Aichi,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Symptom onset,AL1,JP,Japan,JP-26,Kyoto,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Symptom onset,AL1,JP,Japan,JP-26,Kyoto,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Symptom onset,AL1,JP,Japan,JP-26,Kyoto,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Symptom onset,AL1,JP,Japan,JP-26,Kyoto,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Report,AL1,JP,Japan,JP-29,Nara,,,,Report,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-30,Report,AL1,JP,Japan,JP-29,Nara,,,,Report,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL1,TW,"Taiwan, China",TW-TPE,Taipei,,,,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL1,TW,"Taiwan, China",TW-TPE,Taipei,,,,Clinical care sought,CONFIRMED,CASE,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL1,TW,"Taiwan, China",TW-TPE,Taipei,,,,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL1,TW,"Taiwan, China",TW-TPE,Taipei,,,,Clinical care sought,TOTAL,CASE,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL1,TW,"Taiwan, China",TW-TPE,Taipei,,,,Clinical care sought,TOTAL,DEATH,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-31,2020-01-31,Report,AL1,VN,Vietnam,VN-SG,Ho Chi Minh City,,,,Report,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-31,2020-01-31,Report,AL1,VN,Vietnam,VN-SG,Ho Chi Minh City,,,,Report,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-BJ,Beijing,,,Beijing,Report,CONFIRMED,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-BJ,Beijing,,,Beijing,Report,TOTAL,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Foshan,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Guangzhou,Clinical care sought,CONFIRMED,CASE,FALSE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Huizhou,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shaoguan,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shenzhen,Clinical care sought,CONFIRMED,CASE,FALSE,15
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhanjiang,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhaoqing,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhongshan,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhuhai,Clinical care sought,CONFIRMED,CASE,FALSE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Foshan,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Guangzhou,Clinical care sought,CONFIRMED,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Huizhou,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shaoguan,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shenzhen,Clinical care sought,CONFIRMED,CASE,TRUE,15
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhanjiang,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhaoqing,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhongshan,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhuhai,Clinical care sought,CONFIRMED,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Foshan,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Guangzhou,Clinical care sought,TOTAL,CASE,FALSE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Huizhou,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shaoguan,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shenzhen,Clinical care sought,TOTAL,CASE,FALSE,15
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhanjiang,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhaoqing,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhongshan,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhuhai,Clinical care sought,TOTAL,CASE,FALSE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Foshan,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Guangzhou,Clinical care sought,TOTAL,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Huizhou,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shaoguan,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Shenzhen,Clinical care sought,TOTAL,CASE,TRUE,15
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhanjiang,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhaoqing,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhongshan,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-23,Authority notification,locality,CN,China,CN-GD,Guangdong,,,Zhuhai,Clinical care sought,TOTAL,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Report,CONFIRMED,CASE,TRUE,258
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Report,CONFIRMED,DEATH,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Report,SUSPECTED,CASE,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Report,TOTAL,CASE,TRUE,258
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Report,TOTAL,DEATH,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,locality,TW,"Taiwan, China",TW-TPE,Taipei,,,Taipei,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,locality,TW,"Taiwan, China",TW-TPE,Taipei,,,Taipei,Clinical care sought,CONFIRMED,CASE,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,locality,TW,"Taiwan, China",TW-TPE,Taipei,,,Taipei,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,locality,TW,"Taiwan, China",TW-TPE,Taipei,,,Taipei,Clinical care sought,TOTAL,CASE,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-23,2020-01-23,2020-01-24,Authority notification,locality,TW,"Taiwan, China",TW-TPE,Taipei,,,Taipei,Clinical care sought,TOTAL,DEATH,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,9
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1287
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,41
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,SUSPECTED,CASE,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,CASE,FALSE,9
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,CASE,TRUE,1287
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-25,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,DEATH,TRUE,41
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-31,Lab test,AL0,FR,France,,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-31,Lab test,AL0,FR,France,,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-31,Lab test,AL0,FR,France,,,,,,Clinical care sought,TOTAL,CASE,FALSE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-31,Lab test,AL0,FR,France,,,,,,Clinical care sought,TOTAL,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-31,Lab test,AL0,FR,France,,,,,,Clinical care sought,TOTAL,DEATH,FALSE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-01-31,Lab test,AL0,FR,France,,,,,,Clinical care sought,TOTAL,DEATH,TRUE,0
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-02-05,Symptom onset,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-02-05,Symptom onset,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,11
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-02-05,Symptom onset,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),Metabiota Composite Source,2020-01-24,2020-01-24,2020-02-05,Symptom onset,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,TOTAL,CASE,TRUE,11
